"Replicon","Enzymes","Size"
"NZ_CP103548.1 chromosome",2176,5569742
"NZ_CP103550.1 chromosome",2135,5366016
"NZ_CP103554.1 chromosome",2328,5944805
"NZ_CP103557.1 chromosome",2024,5341056
"NZ_CP103559.1 chromosome",2003,5337629
"NZ_CP103560.1 chromosome",2142,5403680
"NZ_CP103562.1 chromosome",1996,5211978
"NZ_CP103567.1 chromosome",2133,5323592
"NZ_CP103570.1 chromosome",1880,4752362
"NZ_CP103577.1 chromosome",1718,4432875
"NZ_CP103579.1 chromosome",2130,5269796
"NZ_CP103582.1 chromosome",2120,5294676
"NZ_CP103586.1 chromosome",2137,5388503
"NZ_CP103589.1 chromosome",1994,5202260
"NZ_CP103592.1 chromosome",1978,5093976
"NZ_CP103596.1 chromosome",1869,4737400
"NZ_CP103605.1 chromosome",2102,5229078
"NZ_CP103609.1 chromosome",1918,4891751
"NZ_CP103611.1 chromosome",1916,4944105
"NZ_CP103614.1 chromosome",2125,5352870
"NZ_CP103618.1 chromosome",2126,5411720
"NZ_CP103621.1 chromosome",2085,5218654
"NZ_CP103623.1 chromosome",1911,4840778
"NZ_CP103626.1 chromosome",1935,4859834
"NZ_CP103633.1 chromosome",1959,5195434
"NZ_CP103635.1 chromosome",2133,5382288
"NZ_CP103639.1 chromosome",2086,5302989
"NZ_CP103642.1 chromosome",1848,4763308
"NZ_CP103645.1 chromosome",1916,4926657
"NZ_CP103654.1 chromosome",2134,5357562
"NZ_CP103657.1 chromosome",1980,5100777
"NZ_CP103672.1 chromosome",2043,5386924
"NZ_CP103673.1 chromosome",1980,5087395
"NZ_CP103674.1 chromosome",1852,4677444
"NZ_CP103676.1 chromosome",2126,5317137
"NZ_CP103679.1 chromosome",1862,4762345
"NZ_CP103683.1 chromosome",1862,4763122
"NZ_CP103687.1 chromosome",2133,5365823
"NZ_CP103694.1 chromosome",1870,4653505
"NZ_CP103697.1 chromosome",2174,5513857
"NZ_CP103699.1 chromosome",2126,5334486
"NZ_CP103704.1 chromosome",1888,4796534
"NZ_CP103710.1 chromosome",1934,4918768
"NZ_CP103714.1 chromosome",2078,5243124
"NZ_CP103718.1 chromosome",1942,5131607
"NZ_CP103722.1 chromosome",1898,4872858
"NZ_CP103727.1 chromosome",2098,5162601
"NZ_CP103729.1 chromosome",2118,5309962
"NZ_CP103731.1 chromosome",2132,5460489
"NZ_CP103739.1 chromosome",1893,4852013
"NZ_CP103742.1 chromosome",1948,4890300
"NZ_CP103745.1 chromosome",1923,4896043
"NZ_CP103751.1 chromosome",1958,5202247
"NZ_CP103755.1 chromosome",2010,5295156
"NZ_CP103758.1 chromosome",1873,4747694
"NZ_CP103762.1 chromosome",1948,5116939
"NZ_CP103768.1 chromosome",1508,4113393
"NZ_CP103769.1 chromosome",1588,4035016
"NZ_CP103770.1 chromosome",1585,3929846
"NZ_CP103771.1 chromosome",1918,4952513
"NZ_CP103777.1 chromosome",2095,5390317
"NZ_CP103782.1 chromosome",1598,4010225
"NZ_CP103783.1 chromosome",1738,4215167
"NZ_CP103784.1 chromosome",1669,4011967
"NZ_CP103791.1 chromosome",1855,4632120
"NZ_CP103793.1 chromosome",1479,3575762
"NZ_CP103794.1 chromosome",1788,5324536
"NZ_CP103807.1 chromosome",832,1883708
"NZ_CP103808.1 chromosome",1006,2317799
"NZ_CP103809.1 chromosome",999,2262470
"NZ_CP103810.1 chromosome",1021,2427723
"NZ_CP103811.1 chromosome",992,2424936
"NZ_CP103812.1 chromosome",1004,2416529
"NZ_CP103813.1 chromosome",1001,2335568
"NZ_CP103814.1 chromosome",997,2412648
"NZ_CP103815.1 chromosome",1011,2419064
"NZ_CP103816.1 chromosome",997,2343520
"NZ_CP103817.1 chromosome",995,2345183
"NZ_CP103818.1 chromosome",995,2394597
"NZ_CP103819.1 chromosome",997,2394455
"NZ_CP103820.1 chromosome",988,2346964
"NZ_CP103821.1 chromosome",997,2378731
"NZ_CP103822.1 chromosome",993,2338909
"NZ_CP103824.1 chromosome",985,2326449
"NZ_CP103825.1 chromosome",996,2378885
"NZ_CP103826.1 chromosome",1002,2371437
"NZ_CP103827.1 chromosome",1000,2371110
"NZ_CP103828.1 chromosome",997,2351933
"NZ_CP103829.1 chromosome",991,2339006
"NZ_CP103830.1 chromosome",1003,2402576
"NZ_CP103831.1 chromosome",1003,2394310
"NZ_CP103832.1 chromosome",1014,2366117
"NZ_CP103833.1 chromosome",992,2266746
"NZ_CP103834.1 chromosome",1022,2368401
"NZ_CP103850.1 chromosome",1110,2842929
"NZ_CP103851.1 chromosome",443,1886760
"NZ_CP103852.1 chromosome",1434,3803549
"NZ_CP103853.1 chromosome",1458,3745652
"NZ_CP103854.1 chromosome",1462,3734688
"NZ_CP103855.1 chromosome",1440,3711507
"NZ_CP103856.1 chromosome",1629,4192280
"NZ_CP103857.1 chromosome",811,2134321
"NZ_CP103860.1 chromosome",1119,2891173
"NZ_CP103863.1 chromosome",1068,2867844
"NZ_CP103864.1 chromosome",1975,5439697
"NZ_CP103866.1 chromosome",1282,3351583
"NZ_CP103868.1 chromosome",1386,3437239
"NZ_CP103871.1 chromosome",2821,8265668
"NZ_CP103872.1 chromosome",1930,5906566
"NZ_CP103888.1 chromosome",974,2450753
"NZ_CP103889.1 chromosome",973,2451330
"NZ_CP103890.1 chromosome",985,2444487
"NZ_CP103891.1 chromosome",983,2442362
"NZ_CP103892.1 chromosome",973,2437088
"NZ_CP103893.1 chromosome",974,2446723
"NZ_CP103894.1 chromosome",984,2444491
"NZ_CP103895.1 chromosome",984,2444495
"NZ_CP103896.1 chromosome",974,2447241
"NZ_CP103897.1 chromosome",973,2437238
"NZ_CP103898.1 chromosome",973,2435912
"NZ_CP103899.1 chromosome",977,2456329
"NZ_CP103900.1 chromosome",976,2450063
"NZ_CP103901.1 chromosome",976,2452932
"NZ_CP103902.1 chromosome",984,2444489
"NZ_CP103903.1 chromosome",974,2446364
"NZ_CP103907.1 chromosome",1193,3263539
"NZ_CP103908.1 chromosome",802,1995187
"NZ_CP103909.1 chromosome",1182,3255705
"NZ_CP103910.1 chromosome",1184,3255701
"NZ_CP103911.1 chromosome",1183,3255701
"NZ_CP103912.1 chromosome",1197,3226393
"NZ_CP103951.1 chromosome",572,1611024
"NZ_CP103952.1 chromosome",384,1149432
"NZ_CP103958.1 chromosome",938,2130484
"NZ_CP103959.1 chromosome",454,1293059
"NZ_CP103960.1 chromosome",938,2130415
"NZ_CP103961.1 chromosome",454,1290240
"NZ_CP103962.1 chromosome",934,2161541
"NZ_CP103963.1 chromosome",429,1300055
"NZ_CP103964.1 chromosome",1046,2517760
"NZ_CP103965.1 chromosome",2294,6674931
"NZ_CP103972.1 chromosome",1917,4938303
"NZ_CP103974.1 chromosome",1921,5008670
"NZ_CP103980.1 chromosome",275,818848
"NZ_CP103981.1 chromosome",276,818842
"NZ_CP103982.1 chromosome",275,818830
"NZ_CP103983.1 chromosome",879,2613942
"NZ_CP103995.1 chromosome",1670,4112937
"NZ_CP103997.1 chromosome",1101,2815180
"NZ_CP104001.1 chromosome",1883,4772201
"NZ_CP104002.1 chromosome",1541,4231113
"NZ_CP104003.1 chromosome",1497,4127382
"NZ_CP104006.1 chromosome",1753,4901396
"NZ_CP104007.1 chromosome",1573,4192992
"NZ_CP104008.1 chromosome",342,1084341
"NZ_CP104009.1 chromosome",338,1016818
"NZ_CP104011.1 chromosome",2309,6229841
"NZ_CP104012.1 chromosome",1198,3322298
"NZ_CP104014.1 chromosome",1909,4781449
"NZ_CP104020.1 chromosome",1121,2879272
"NZ_CP104022.1 chromosome",1418,3800604
"NZ_CP104025.1 chromosome",1418,3800460
"NZ_CP104030.1 chromosome",2141,5453091
"NZ_CP104035.1 chromosome",1938,4902838
"NZ_CP104040.1 chromosome",1885,4855628
"NZ_CP104045.1 chromosome",2075,6083425
"NZ_CP104046.1 chromosome",866,2081053
"NZ_CP104047.1 chromosome",866,2081310
"NZ_CP104048.1 chromosome",881,2169433
"NZ_CP104049.1 chromosome",1911,4888433
"NZ_CP104071.1 chromosome",1589,4417619
"NZ_CP104076.1 chromosome",840,2133658
"NZ_CP104077.1 chromosome",1899,4713139
"NZ_CP104084.1 chromosome",1178,3206682
"NZ_CP104097.1 chromosome",1730,4271214
"NZ_CP104098.1 chromosome",3211,9223378
"NZ_CP104107.1 chromosome",2079,5807827
"NZ_CP104108.1 chromosome",1652,4249638
"NZ_CP104110.1 chromosome",2125,5303116
"NZ_CP104112.1 chromosome",1845,4537332
"NZ_CP104114.1 chromosome",1888,4705478
"NZ_CP104117.1 chromosome",1913,4922028
"NZ_CP104121.1 chromosome",1453,3942283
"NZ_CP104123.1 chromosome",1907,4739343
"NZ_CP104126.1 chromosome",178,562936
"NZ_CP104130.1 chromosome",180,562919
"NZ_CP104134.1 chromosome",181,562949
"NZ_CP104138.1 chromosome",1925,4914092
"NZ_CP104143.1 chromosome",1650,4138475
"NZ_CP104147.1 chromosome",1470,3745460
"NZ_CP104158.1 chromosome",1612,4068313
"NZ_CP104164.1 chromosome",499,1448196
"NZ_CP104166.1 chromosome",531,1727493
"NZ_CP104169.1 chromosome",1589,4508936
"NZ_CP104170.1 chromosome",2446,6674687
"NZ_CP104171.1 chromosome",2918,8355732
"NZ_CP104172.1 chromosome",3267,9614050
"NZ_CP104173.1 chromosome",2819,7840305
"NZ_CP104174.1 chromosome",2950,8412734
"NZ_CP104190.1 chromosome",888,2146395
"NZ_CP104195.1 chromosome",1200,3602270
"NZ_CP104196.1 chromosome",2130,5338502
"NZ_CP104202.1 chromosome",975,2239782
"NZ_CP104203.1 chromosome",1574,4373612
"NZ_CP104205.1 chromosome",1563,3864532
"NZ_CP104206.1 chromosome",1895,4859767
"NZ_CP104207.1 chromosome",1612,3796965
"NZ_CP104208.1 chromosome",1284,3947083
"NZ_CP104209.1 chromosome",1106,3027153
"NZ_CP104213.1 chromosome",1179,3041811
"NZ_CP104214.1 chromosome",1557,4167159
"NZ_CP104215.1 chromosome",1182,3932966
"NZ_CP104254.1 chromosome",2405,6677289
"NZ_CP104263.1 chromosome",1550,3640817
"NZ_CP104264.1 chromosome",1456,3421827
"NZ_CP104272.1 chromosome",1483,3506099
"NZ_CP104274.1 chromosome",1951,4991972
"NZ_CP104275.1 chromosome",1502,3468210
"NZ_CP104279.1 chromosome",1405,4048791
"NZ_CP104284.1 chromosome",1826,4553867
"NZ_CP104285.1 chromosome",1875,4786692
"NZ_CP104286.1 chromosome",1656,4670277
"NZ_CP104287.1 chromosome",1584,4410708
"NZ_CP104288.1 chromosome",1618,4584972
"NZ_CP104289.1 chromosome",1587,4435369
"NZ_CP104290.1 chromosome",1600,4531306
"NZ_CP104292.1 chromosome",1588,4514347
"NZ_CP104295.1 chromosome",1544,3999538
"NZ_CP104297.1 chromosome",1549,4057466
"NZ_CP104300.1 chromosome",819,2522325
"NZ_CP104301.1 chromosome",2380,6265529
"NZ_CP104302.1 chromosome",1707,3988920
"NZ_CP104303.1 chromosome",1089,3105961
"NZ_CP104307.1 chromosome",1647,5103310
"NZ_CP104309.1 chromosome",1974,5442784
"NZ_CP104312.1 chromosome",2138,5403764
"NZ_CP104317.1 chromosome",2712,7443041
"NZ_CP104323.1 chromosome",1585,4416465
"NZ_CP104324.1 chromosome",1625,4636985
"NZ_CP104325.1 chromosome",743,1516079
"NZ_CP104326.1 chromosome",1881,4644470
"NZ_CP104328.1 chromosome",1865,4601156
"NZ_CP104330.1 chromosome",1865,4602352
"NZ_CP104332.1 chromosome",916,2143012
"NZ_CP104335.1 chromosome",1479,4089165
"NZ_CP104340.1 chromosome",1479,4091603
"NZ_CP104342.1 chromosome",1480,4091451
"NZ_CP104347.1 chromosome",1481,4095798
"NZ_CP104350.1 chromosome",1480,4091503
"NZ_CP104351.1 chromosome",1480,4092451
"NZ_CP104354.1 chromosome",1122,2956142
"NZ_CP104355.1 chromosome",328,1148544
"NZ_CP104356.1 chromosome",1122,2956142
"NZ_CP104357.1 chromosome",328,1148544
"NZ_CP104358.1 chromosome",1878,4685980
"NZ_CP104362.1 chromosome",1878,4685980
"NZ_CP104366.1 chromosome",1921,4863704
"NZ_CP104371.1 chromosome",1933,4936877
"NZ_CP104373.1 chromosome",2131,5383173
"NZ_CP104377.1 chromosome",1784,5111300
"NZ_CP104378.1 chromosome",969,2367006
"NZ_CP104384.1 chromosome",1874,4751955
"NZ_CP104386.1 chromosome",1333,3511514
"NZ_CP104387.1 chromosome",654,2176377
"NZ_CP104390.1 chromosome",1309,3509359
"NZ_CP104391.1 chromosome",1506,3751152
"NZ_CP104392.1 chromosome",1159,3258457
"NZ_CP104396.1 chromosome",873,2168186
"NZ_CP104397.1 chromosome",873,2162388
"NZ_CP104398.1 chromosome",807,2007883
"NZ_CP104399.1 chromosome",737,1880369
"NZ_CP104401.1 chromosome",1889,4876816
"NZ_CP104403.1 chromosome",1886,4853117
"NZ_CP104405.1 chromosome",1885,4849283
"NZ_CP104408.1 chromosome",2223,6249144
"NZ_CP104438.1 chromosome",926,2319385
"NZ_CP104442.1 chromosome",1910,4892432
"NZ_CP104449.1 chromosome",6,50024
"NZ_CP104450.1 chromosome",2170,5775339
"NZ_CP104467.1 chromosome",2552,7639302
"NZ_CP104471.1 chromosome",1816,4651688
"NZ_CP104472.1 chromosome",1922,5047333
"NZ_CP104476.1 chromosome",1092,2755075
"NZ_CP104478.1 chromosome",1092,2755077
"NZ_CP104479.1 chromosome",1919,4919686
"NZ_CP104482.1 chromosome",1904,4796592
"NZ_CP104484.1 chromosome",1951,4969564
"NZ_CP104488.1 chromosome",1864,4806677
"NZ_CP104491.1 chromosome",1922,4964371
"NZ_CP104494.1 chromosome",1331,3444930
"NZ_CP104495.1 chromosome",492,2147519
"NZ_CP104496.1 chromosome",1426,3867619
"NZ_CP104497.1 chromosome",476,2065279
"NZ_CP104498.1 chromosome",1328,3450728
"NZ_CP104499.1 chromosome",484,2111456
"NZ_CP104500.1 chromosome",1953,5118205
"NZ_CP104503.1 chromosome",1952,4910007
"NZ_CP104509.1 chromosome",1948,5138011
"NZ_CP104516.1 chromosome",1942,4922292
"NZ_CP104521.1 chromosome",1922,4960534
"NZ_CP104523.1 chromosome",1946,5177086
"NZ_CP104526.1 chromosome",1864,4783557
"NZ_CP104533.1 chromosome",1967,5084037
"NZ_CP104536.1 chromosome",1900,4700637
"NZ_CP104539.1 chromosome",1908,4876912
"NZ_CP104546.2 chromosome",886,2223133
"NZ_CP104548.2 chromosome",892,2223795
"NZ_CP104550.1 chromosome",802,1706705
"NZ_CP104551.1 chromosome",2134,5394384
"NZ_CP104554.1 chromosome",1209,3366281
"NZ_CP104555.1 chromosome",293,1156834
"NZ_CP104557.1 chromosome",1894,5203533
"NZ_CP104558.1 chromosome",1818,4519151
"NZ_CP104559.1 chromosome",1110,2830479
"NZ_CP104562.2 chromosome",1908,6289366
"NZ_CP104579.1 chromosome",1770,4677167
"NZ_CP104580.1 chromosome",1795,4775048
"NZ_CP104581.1 chromosome",2175,6812477
"NZ_CP104582.1 chromosome",1758,4658387
"NZ_CP104583.1 chromosome",1758,4654979
"NZ_CP104584.1 chromosome",2499,6949333
"NZ_CP104586.1 chromosome",2464,6757988
"NZ_CP104588.1 chromosome",2499,6942888
"NZ_CP104590.1 chromosome",2532,7094521
"NZ_CP104595.1 chromosome",1916,4924691
"NZ_CP104598.1 chromosome",1917,4901141
"NZ_CP104603.1 chromosome",2121,5296764
"NZ_CP104613.1 chromosome",1917,4901254
"NZ_CP104618.1 chromosome",1856,4633559
"NZ_CP104627.1 chromosome",2093,5206219
"NZ_CP104629.1 chromosome",1901,4882044
"NZ_CP104638.1 chromosome",1898,4825930
"NZ_CP104639.1 chromosome",1973,5432141
"NZ_CP104641.1 chromosome",1878,4719041
"NZ_CP104643.1 chromosome",1878,4719009
"NZ_CP104645.1 chromosome",1982,5488364
"NZ_CP104647.1 chromosome",1975,5486468
"NZ_CP104649.1 chromosome",1977,5486367
"NZ_CP104651.1 chromosome",1227,3174744
"NZ_CP104659.1 chromosome",2136,5351257
"NZ_CP104660.1 chromosome",2133,5381566
"NZ_CP104665.1 chromosome",1984,5123200
"NZ_CP104677.1 chromosome",1887,4774206
"NZ_CP104678.1 chromosome",2138,5420550
"NZ_CP104681.1 chromosome",1905,4856360
"NZ_CP104689.2 chromosome",1843,4633539
"NZ_CP104691.1 chromosome",1865,4683694
"NZ_CP104698.1 chromosome",1401,3824562
"NZ_CP104714.1 chromosome",1202,3482151
"NZ_CP104720.1 chromosome",2320,6074358
"NZ_CP104721.1 chromosome",1905,4869744
"NZ_CP104724.1 chromosome",1834,4589748
"NZ_CP104727.1 chromosome",2672,7370743
"NZ_CP104728.1 chromosome",1697,4685025
"NZ_CP104733.1 chromosome",1636,4816345
"NZ_CP104734.1 chromosome",1419,3601584
"NZ_CP104736.1 chromosome",1419,3602088
"NZ_CP104741.1 chromosome",1046,2776760
"NZ_CP104745.1 chromosome",1454,4086511
"NZ_CP104748.1 chromosome",837,2013792
"NZ_CP104749.1 chromosome",837,2013640
"NZ_CP104750.1 chromosome",838,2013725
"NZ_CP104751.1 chromosome",1493,3937114
"NZ_CP104753.1 chromosome",1178,3242696
"NZ_CP104755.1 chromosome",1526,4589493
"NZ_CP104757.1 chromosome",1743,4984813
"NZ_CP104758.1 chromosome",1575,3881479
"NZ_CP104762.1 chromosome",1152,3274514
"NZ_CP104764.1 chromosome",1156,3200986
"NZ_CP104766.1 chromosome",2144,5401248
"NZ_CP104782.1 chromosome",2606,6373845
"NZ_CP104786.1 chromosome",1494,3936716
"NZ_CP104788.1 chromosome",1895,4837142
"NZ_CP104794.1 chromosome",3050,8604396
"NZ_CP104796.1 chromosome",2119,5298818
"NZ_CP104835.1 chromosome",2260,6611782
"NZ_CP104836.1 chromosome",1911,4934545
"NZ_CP104843.1 chromosome",1939,5077794
"NZ_CP104846.1 chromosome",1942,4944989
"NZ_CP104848.1 chromosome",1975,5064316
"NZ_CP104850.1 chromosome",1053,2595287
"NZ_CP104851.1 chromosome",1914,4853846
"NZ_CP104855.1 chromosome",1695,4030869
"NZ_CP104856.1 chromosome",1080,3049059
"NZ_CP104858.1 chromosome",1907,4840545
"NZ_CP104861.1 chromosome",1983,5289195
"NZ_CP104863.1 chromosome",1697,4959065
"NZ_CP104865.1 chromosome",2326,6203666
"NZ_CP104866.1 chromosome",2504,6832860
"NZ_CP104867.1 chromosome",2353,6262103
"NZ_CP104868.1 chromosome",2411,6573599
"NZ_CP104869.1 chromosome",2457,6669237
"NZ_CP104870.1 chromosome",2514,7126864
"NZ_CP104873.1 chromosome",734,1677738
"NZ_CP104875.1 chromosome",1420,4045260
"NZ_CP104877.1 chromosome",1791,4404497
"NZ_CP104878.1 chromosome",1702,4085561
"NZ_CP104879.1 chromosome",780,2057809
"NZ_CP104882.1 chromosome",917,2133765
"NZ_CP104883.1 chromosome",1127,3194890
"NZ_CP104885.1 chromosome",1127,3194837
"NZ_CP104893.1 chromosome",1110,3261520
"NZ_CP104900.1 chromosome",1626,4751888
"NZ_CP104907.1 chromosome",1500,3952388
"NZ_CP104908.1 chromosome",1488,3907867
"NZ_CP104912.1 chromosome",1500,3951179
"NZ_CP104913.1 chromosome",2378,6264404
"NZ_CP104914.1 chromosome",963,2399548
"NZ_CP104917.1 chromosome",987,2529853
"NZ_CP104920.1 chromosome",1823,5069883
"NZ_CP104925.1 chromosome",2329,5959193
"NZ_CP104929.1 chromosome",1527,3761049
"NZ_CP104930.1 chromosome",1445,3656547
"NZ_CP104932.1 chromosome",1432,3587447
"NZ_CP104934.1 chromosome",1437,3603388
"NZ_CP104935.1 chromosome",1443,3623294
"NZ_CP104965.1 chromosome",1591,4182684
"NZ_CP104966.1 chromosome",1523,3690887
"NZ_CP104973.1 chromosome",1597,3873773
"NZ_CP104976.1 chromosome",1877,4751116
"NZ_CP104986.1 chromosome",1427,3912942
"NZ_CP104992.1 chromosome",1630,4302588
"NZ_CP106650.1 chromosome",2471,7025021
"NZ_CP106652.1 chromosome",1541,3851064
"NZ_CP106654.1 chromosome",2095,5280348
"NZ_CP106658.1 chromosome",2332,6072493
"NZ_CP106660.1 chromosome",1607,4048707
"NZ_CP106662.1 chromosome",1110,2521705
"NZ_CP106663.1 chromosome",631,2048010
"NZ_CP106671.1 chromosome",1689,4092643
"NZ_CP106673.1 chromosome",1689,4092641
"NZ_CP106675.1 chromosome",2022,5323109
"NZ_CP106678.1 chromosome",1307,4076207
"NZ_CP106679.1 chromosome",1444,4474154
"NZ_CP106680.1 chromosome",2383,6330533
"NZ_CP106681.1 chromosome",2462,6739580
"NZ_CP106682.1 chromosome",2465,6879940
"NZ_CP106735.1 chromosome",1470,4812735
"NZ_CP106736.1 chromosome",1608,4508233
"NZ_CP106738.1 chromosome",1660,3862953
"NZ_CP106740.1 chromosome",2280,6444306
"NZ_CP106742.1 chromosome",2491,7015358
"NZ_CP106743.1 chromosome",2382,6360180
"NZ_CP106744.1 chromosome",2479,6910473
"NZ_CP106745.1 chromosome",2348,6396161
"NZ_CP106749.1 chromosome",887,2192371
"NZ_CP106751.1 chromosome",712,1949834
"NZ_CP106752.1 chromosome",1159,3046103
"NZ_CP106753.1 chromosome",1469,4186520
"NZ_CP106754.1 chromosome",2012,5231002
"NZ_CP106756.1 chromosome",1885,4724630
"NZ_CP106757.1 chromosome",1067,2997165
"NZ_CP106759.1 chromosome",1515,4120518
"NZ_CP106760.1 chromosome",2159,5444235
"NZ_CP106765.1 chromosome",885,2214782
"NZ_CP106767.1 chromosome",885,2221786
"NZ_CP106769.1 chromosome",888,2207788
"NZ_CP106771.1 chromosome",887,2214953
"NZ_CP106773.1 chromosome",881,2201001
"NZ_CP106775.1 chromosome",887,2212515
"NZ_CP106777.1 chromosome",879,2191505
"NZ_CP106780.1 chromosome",888,2212713
"NZ_CP106782.1 chromosome",888,2213168
"NZ_CP106784.1 chromosome",2406,6553815
"NZ_CP106785.1 chromosome",2290,6486270
"NZ_CP106786.1 chromosome",2143,5309964
"NZ_CP106789.1 chromosome",887,2204219
"NZ_CP106793.1 chromosome",3367,9054161
"NZ_CP106795.1 chromosome",3159,8381966
"NZ_CP106798.1 chromosome",3277,9258818
"NZ_CP106801.1 chromosome",891,2228933
"NZ_CP106803.1 chromosome",891,2229641
"NZ_CP106805.1 chromosome",891,2227249
"NZ_CP106807.1 chromosome",890,2227374
"NZ_CP106809.1 chromosome",889,2227633
"NZ_CP106811.1 chromosome",887,2214951
"NZ_CP106813.1 chromosome",892,2227248
"NZ_CP106815.1 chromosome",887,2223176
"NZ_CP106817.1 chromosome",883,2213959
"NZ_CP106819.1 chromosome",888,2212689
"NZ_CP106821.1 chromosome",889,2211604
"NZ_CP106824.1 chromosome",886,2219165
"NZ_CP106826.1 chromosome",890,2228428
"NZ_CP106828.1 chromosome",1639,4716245
"NZ_CP106831.1 chromosome",1112,2971522
"NZ_CP106834.1 chromosome",1019,2427619
"NZ_CP106838.1 chromosome",2290,5978730
"NZ_CP106840.1 chromosome",3042,8866687
"NZ_CP106841.1 chromosome",1085,2711057
"NZ_CP106849.1 chromosome",1436,3771213
"NZ_CP106852.1 chromosome",1436,3770823
"NZ_CP106855.1 chromosome",1178,3681188
"NZ_CP106856.1 chromosome",1443,3482303
"NZ_CP106862.1 chromosome",1747,4910279
"NZ_CP106868.1 chromosome",789,2031081
"NZ_CP106869.1 chromosome",1735,4917337
"NZ_CP106873.1 chromosome",2174,4807032
"NZ_CP106874.1 chromosome",1587,4686386
"NZ_CP106877.1 chromosome",1054,2938013
"NZ_CP106878.1 chromosome",1133,3150493
"NZ_CP106879.1 chromosome",1437,3656541
"NZ_CP106881.1 chromosome",1369,3710006
"NZ_CP106884.1 chromosome",706,1779643
"NZ_CP106885.1 chromosome",2269,6474878
"NZ_CP106886.1 chromosome",2151,5456077
"NZ_CP106890.1 chromosome",2151,5456289
"NZ_CP106894.1 chromosome",1842,4726467
"NZ_CP106906.1 chromosome",2160,5475198
"NZ_CP106912.1 chromosome",2161,5475189
"NZ_CP106918.1 chromosome",895,2263505
"NZ_CP106921.1 chromosome",889,2219268
"NZ_CP106924.1 chromosome",1898,4837116
"NZ_CP106926.1 chromosome",1074,2954425
"NZ_CP106929.1 chromosome",1885,4807852
"NZ_CP106947.1 chromosome",2066,5574479
"NZ_CP106959.1 chromosome",1861,4725550
"NZ_CP106964.1 chromosome",2194,5517301
"NZ_CP106982.1 chromosome",2628,6132881
"NZ_CP106985.1 chromosome",370,1038168
"NZ_CP106987.1 chromosome",2094,5702443
"NZ_CP106988.1 chromosome",1509,4000035
"NZ_CP106992.1 chromosome",2207,6568810
"NZ_CP106994.1 chromosome",1888,4687476
"NZ_CP106995.1 chromosome",1888,4687476
"NZ_CP106996.1 chromosome",1888,4687476
"NZ_CP106997.1 chromosome",1888,4687476
"NZ_CP106998.1 chromosome",1888,4687476
"NZ_CP106999.1 chromosome",1888,4687476
"NZ_CP107000.1 chromosome",1888,4687476
"NZ_CP107001.1 chromosome",1888,4687476
"NZ_CP107002.1 chromosome",1888,4687476
"NZ_CP107003.1 chromosome",1888,4687476
"NZ_CP107004.1 chromosome",1888,4687476
"NZ_CP107005.1 chromosome",1888,4687476
"NZ_CP107006.1 chromosome",1949,6309489
"NZ_CP107007.1 chromosome",1496,3779310
"NZ_CP107008.1 chromosome",1708,4218477
"NZ_CP107009.1 chromosome",1833,4689245
"NZ_CP107010.1 chromosome",1865,4685754
"NZ_CP107014.1 chromosome",2143,5397495
"NZ_CP107020.1 chromosome",1279,3234616
"NZ_CP107022.1 chromosome",1945,6292543
"NZ_CP107027.1 chromosome",1919,4970020
"NZ_CP107029.1 chromosome",2393,6504256
"NZ_CP107031.2 chromosome",1489,3864851
"NZ_CP107038.1 chromosome",889,2293748
"NZ_CP107039.1 chromosome",1684,4071539
"NZ_CP107040.1 chromosome",2267,5918987
"NZ_CP107043.1 chromosome",2130,5306347
"NZ_CP107048.1 chromosome",1219,2680032
"NZ_CP107053.1 chromosome",1411,4125210
"NZ_CP107054.1 chromosome",565,1439109
"NZ_CP107064.1 chromosome",2492,7003703
"NZ_CP107077.1 chromosome",1786,4689454
"NZ_CP107079.1 chromosome",1562,3902562
"NZ_CP107108.1 chromosome",1427,4233065
"NZ_CP107109.1 chromosome",1422,4204869
"NZ_CP107110.1 chromosome",1421,4204879
"NZ_CP107111.1 chromosome",1422,4204750
"NZ_CP107112.1 chromosome",1421,4204192
"NZ_CP107113.1 chromosome",1422,4204257
"NZ_CP107203.1 chromosome",1149,3425653
"NZ_CP107205.1 chromosome",1090,3395839
"NZ_CP107222.1 chromosome",1393,3251607
"NZ_CP107223.1 chromosome",889,2167942
"NZ_CP107244.1 chromosome",2281,6474884
"NZ_CP107247.1 chromosome",774,1964576
"NZ_CP107254.1 chromosome",1057,2828981
"NZ_CP107256.1 chromosome",780,1714517
"NZ_CP107257.1 chromosome",2491,7020963
"NZ_CP107262.1 chromosome",1894,4964578
"NZ_CP107264.1 chromosome",891,2212810
"NZ_CP107266.1 chromosome",890,2230440
"NZ_CP107268.1 chromosome",774,1964485
"NZ_CP107270.1 chromosome",892,2230282
"NZ_CP107271.1 chromosome",887,2217711
"NZ_CP107272.1 chromosome",889,2230471
"NZ_CP107274.1 chromosome",882,2163610
"NZ_CP107275.1 chromosome",2465,6932838
"NZ_CP107276.1 chromosome",1214,3367025
"NZ_CP107282.1 chromosome",1213,3332322
"NZ_CP107283.1 chromosome",593,1941516
"NZ_CP107284.1 chromosome",1948,4997956
"NZ_CP107289.1 chromosome",1551,3950635
"NZ_CP107291.1 chromosome",2162,5520890
"NZ_CP107297.1 chromosome",2163,5522800
"NZ_CP107303.1 chromosome",2139,5460057
"NZ_CP107308.1 chromosome",2145,5446908
